Air Date;Directed By;Episode;Episode Synopsis;Episode Title;Label - Filter Part 2;link;rating;runtime;Season;Written By;Filter - Chandler;Filter - Guests;Filter - Joey;Filter - Monica;Filter - Phoebe;Filter - Rachel;Filter - Ross;Average - Chandler;Average - Joey;Average - Monica;Average - Phoebe;Average - Rachel;Average - Ross;Ben Geller;Carol Willick;Chandler Bing;Charlie Wheeler;Emily Waltham;Frank Buffay Jr.;Gunther;Imdb Rating;Jack Geller;Janice Litman Goralnik;Joey Tribbiani;Judy Geller;Mike Hannigan;Monica Geller;Phoebe Buffay;Rachel Green;Richard Burke;Ross Geller;Susan Bunch;Us Views Millions
16/4/1998;Gail Mancuso;20;"Joey's snoring forces Chandler to insist he go to a sleep clinic; while accompanying Joey at the clinic, Chandler meets (and begins dating) Marjorie, who talks in her sleep. Ross tries to talk with Rachel about her feelings, but she just pretends she's fine. However, while feeling kind of desperate she tries to move way too fast with Joshua and ends up scaring him off. Monica picks up Emily's wedding dress for her, and finds she just can't resist wearing it... a lot. Phoebe and Rachel catch the spirit as well, and soon they're all wearing white. Ross and Emily set a wedding date just one month away. Rachel talks with Monica and Phoebe about her unresolved feelings for Ross.";The One with All the Wedding Dresses;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSiAsbnsPCwwEAACO9;TV-PG;22 min;4;Story by : Adam ChaseTeleplay by : Gregory S. Malins & Michael Curtis;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,123853211;0;0;0;1;8,5;0;0;0,090366972;0;0;0,167431193;0,082110092;0,311009174;0;0,156422018;0;21,9
23/4/1998;Peter Bonerz;21;Flashbacks of Ross and Rachel's relationship punctuate this episode as Ross decides to send Rachel a wedding invitation and Rachel decides she won't be going. Joey and Chandler, feeling like they don't have much going on in their lives compared to their friends, try to make some big plans... like climbing Mount Everest or at least watching some videos.;The One with the Invitation;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTFQVMC5uAuwEAACeY;TV-PG;22 min;4;Seth Kurland;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,113333333;0;1;0;1;7,2;1;0;0,085416667;1;0;0,06;0,038333333;0,343333333;0;0,273333333;0;21,5
30/4/1998;Peter Bonerz;22;"Phoebe suffers from a small bladder, mood swings, kicking babies, false labor, and other pregnancy woes. Ross has to choose whether Joey or Chandler will be his best man; he chooses Joey, which seems okay until after the bachelor party when the wedding ring is missing. Believing the stripper (whom Joey slept with) took it, they mistakenly confront her; however, it turns out it was taken by a different bird. Monica and Rachel plan a baby shower for Phoebe, but decide not to give her baby-stuff because she won't be keeping the babies; unfortunately, this plan doesn't go over very well.";The One with the Worst Best Man Ever;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTHwV4qZuAuwEAACe0;TV-PG;22 min;4;Story by : Seth KurlandTeleplay by : Gregory S. Malins & Michael Curtis;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,099586622;0;0;0;1;8,5;0;0;0,296129275;0;0;0,093949643;0,184141300;0,092446449;0;0,176249530;0;23,2
7/5/1998;Kevin S. Bright;23;"Ross, Monica, Joey, and Chandler leave for London; Phoebe's pregancy prohibits travel and Rachel stays to take care of her... and to avoid the emotional strain of watching Ross get married. Joey and Chandler go sight-seeing, but Joey's tourist behavior embarrasses Chandler and they split up for the day; Chandler has a lousy time, but Joey has a great day... including a visit with the Duchess of York. Emily stresses about the wedding arrangements, and everything is on the verge of collapsing when the demolition work starts on the building where they were to wed. Monica suggests they postpone the wedding (an idea which leads to more problems). Rachel realizes she's still in love with Ross, and tries to console herself by shopping; Phoebe also tries to help her get over Ross. When all this fails, Rachel decides to leave right away for London to tell Ross how she feels.";The One with Ross' Wedding;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSsQTqSMPCwwEAACRS;TV-PG;22 min;4;Michael BorkowStory by : Jill Condon & Amy ToominTeleplay by : Shana Goldberg-Meehan & Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,091724826;0;1;0;0;8,7;0;0;0,112662014;0;0;0,145895646;0,231970754;0,134928548;0;0,146892655;0;31,6
7/5/1998;Kevin S. Bright;24;"Phoebe fights phone friction while trying to warn Joey and Chandler that Rachel is on her way to ruin the wedding. Joey gets homesick... until he finds a cute bridesmaid (Felicity) who wants to know him better. The Gellers meet the Walthams; Jack Geller has agreed to pay for half of the wedding... until he finds out Mr. Waltham is counting his house remodeling as a wedding expense. Rachel tries and tries again to get on a flight to London; she gets underway but annoys the other passengers. Chandler and Monica have a difficult time at the rehearsal dinner; they console each other, and end up sleeping together. The next day, Joey, Chandler, and Monica watch for Rachel before the wedding; she slips in while Joey makes out with Felicity, but decides not to tell Ross how she feels. During the wedding ceremony, Ross accidentally speaks Rachel's name instead of Emily's, halting the proceedings.";The One with Ross' Wedding;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSug8w2sPCwwEAACRs;TV-PG;22 min;4;Michael BorkowStory by : Jill Condon & Amy ToominTeleplay by : Shana Goldberg-Meehan & Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,134858519;0;1;0;0;9,2;1;0;0,110575958;1;0;0,097732290;0,101344572;0,162954044;0;0,138069436;0;31,6
24/9/1998;Kevin S. Bright;1;"Despite the fact that Ross said ""Rachel"" in his vows instead of ""Emily,"" they go through with the wedding; but then Emily sneaks out the window at the reception and apparently never wants to see Ross again. Rachel fixates on the fact that ""he said my name!"" Chandler and Monica agree that their new relationship can only continue while they are away from home... but then have a very difficult time arranging to be alone together. While waiting at the airport in hopes that Emily will still show up for the honeymoon to Athens, Ross bumps into Rachel. She encourages him to go to Athens anyway; he invites her to come along. While boarding, Ross goes back to get his jacket and discovers that Emily has arrived and has witnessed the two of them preparing to leave together. Ross misses the flight; Rachel doesn't.";The One After Ross Says Rachel;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSQwIxDLLDwwEAAAAx;TV-PG;22 min;5;Seth Kurland;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,161276774;0;1;0;0;8,9;1;0;0,105837883;1;0;0,140277194;0,042419152;0,201175976;0;0,204955901;0;31,1
1/10/1998;Gary Halvorson;2;"Monica and Chandler try to keep their relationship hidden: When Joey comes into the bathroom, Monica has to duck under the bubbles in the tub; Chandler accidentally kisses Monica good-bye in from of the others, so then has to kiss all the girls. Phoebe is irked by all the fun she missed in London; the others decide to take her on a picnic to Central Park, but since that idea sucks they plan a weekend in Atlantic City; just as they're leaving, her water breaks. Rachel, back from Greece and angry about the bad choices she's made recently, gives decision making control of her love-life to Monica. This arrangement is strained to the breaking point when Rachel wants to tell Ross she still loves him, but Monica won't let her. Ross plans to win back Emily by sending romantic gifts.";The One with All the Kissing;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSnQIEYsPCwwEAACP4;TV-PG;22 min;5;Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,110239472;0;0;0;1;9;0;0;0,078034682;0;0;0,232452519;0,093724195;0,296449216;0;0,178364988;0;25,4
8/10/1998;Kevin S. Bright;3;"The gang arrives at the hospital for Phoebe's labor. Joey makes a video documentary of the occasion, until he is beset with pain; what is thought to be sympathy pains turns out to be kidney stones. Phoebe's doctor is obsessed with Fonzie, but Ross's attempts to find a more satisfactory doctor only yield a very young looking resident whom Phoebe won't accept. Rachel tries to set Monica and herself up with two male nurses, which causes problems between Monica and Chandler. Joey can make everything (even grandma's chicken salad) sound dirty. Phoebe wants to keep one of the babies and manipulates Rachel into asking for her. Instead of two boys and a girl, Phoebe has two girls and a boy. Joey passes three kidney stones.";The One Hundredth;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTHwqbUMPCwwEAACYR;TV-PG;22 min;5;David Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,113730356;0;0;1;0;8,8;0;0;0,096774194;0;0;0,083953681;0,241108354;0,158808933;0;0,043010753;0;26,8
15/10/1998;Shelley Jensen;4;"Rachel catches Monica waiting seductively in her bedroom for Chandler; to cover, Monica tells Rachel she's seeing a guy from work. Monica tells Rachel that her new boyfriend is the best sex she's ever had, and when Chandler hears this he gets a little too proud of himself. Ross finally gets Emily on the phone and they begin planning to work things out; Emily agrees to come to New York but only if Ross doesn't see Rachel anymore. After much agonizing, Ross agrees. Joey gets involved with a PBS pledge drive, believing he's the host; but he's only a phone jockey and not even on camera. Phoebe reveals her hatred for PBS, which started because she never got an answer to a letter she wrote to Sesame Street after her mom died. Joey and Phoebe argue about whether any truly selfless good deeds exist, so Phoebe tries repeatedly to find one.";The One Where Phoebe Hates PBS;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSEAkTJ8PCwwEAACNq;TV-PG;22 min;5;Michael Curtis;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,140385372;0;1;0;0;8,3;0;0;0,141958317;0;0;0,113252064;0,162013370;0,108139992;0;0,208808494;0;24,1
29/10/1998;Dana DeValley Piazza;5;"Chandler and Monica, tired of sneaking around, each make up an excuse to leave town and then go away for a weekend together. They end up fighting the whole time and Chandler's afraid it may be over. Ross struggles to reveal his agreement with Emily not to see Rachel anymore. Rachel doesn't take it very well; she doesn't want to give up Ross, nor get left out of the group like Chandler's old roommate, Kip. Joey finds some similarities in Chandler's and Monica's stories about the weekend, and figures out the truth; Monica and Chandler swear him to secrecy.";The One with the Kips;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS9wQjD8PCwwEAACV8;TV-14;22 min;5;Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,193602694;0;0;0;0;8,8;0;0;0,153198653;0;0;0,227272727;0,057239057;0,180976431;0;0,174663300;0;25,9
5/11/1998;Gary Halvorson;6;"Joey continues to keep Monica and Chandler's secret, although he's not to happy about keeping quite. Phoebe receives a mink coat as a family heirloom; since she's against using fur, she plans to cremate it... until she sees herself wearing it in the mirror. Ross sells all his stuff and moves to a new apartment because Emily wants them to have a fresh start at a new life. Emily's demands get to be a little too much for Ross, and he tells her she's either got to trust him or their marriage won't work. Emily decides she can't trust Ross. Rachel and Monica are frightened by a hairy man in a dark storage room; the ""Yeti"" turns out to be Danny, a new tenent in the building. Rachel and Danny don't seem to get along but end up going out for pizza together. Ugly Naked Guy is back.";The One with the Yeti;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTFQayiKXCPQEAACi3;TV-PG;22 min;5;Alexa Junge;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,064112903;0;1;0;1;8,1;0;0;0,206854839;0;0;0,133064516;0,148790323;0,169354839;0;0,208870968;0;25
12/11/1998;Gary Halvorson;7;Emily's cousin kicks Ross out of the apartment they were to live in, so he moves in with Chandler and Joey. Ross is more than a little obnoxious, so Chandler and Joey pressure him to move to a new place... even if it's tiny. Their guilt gets the better of them, however, and they arrange for Ross' application to be rejected. Phoebe dates a Larry, a health inspector she met at Monica's restaurant. At first she is turned on by his power to close places down, but soon realizes that they're running out of good places to eat. Rachel is convinced that Danny likes her and that his apparent apathy toward her is just a ploy to gain the upper hand in their relationship.;The One Where Ross Moves In;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSGwEVfKXCPQEAACZ5;TV-PG;22 min;5;Gigi McCreery & Perry Rein;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,143983402;0;0;0;1;8,4;0;0;0,167219917;0;0;0,095020747;0,100829876;0,181327801;0;0,154771784;0;24,4
19/11/1998;Kevin S. Bright;8;"After Thanksgiving dinner at Monica's, the gang tells stories about their worst Thanksgivings ever. In a series of flashbacks, we see Chandler learning of his parent's divorce (1978); Phoebe losing an arm (twice) in past lives (1862 and 1915); Joey with his head in a turkey (1992); Chandler hurting Monica's feelings (1987); and Monica getting a little more revenge than she planned, when Chandler loses a toe (1988).";The One with All the Thanksgivings;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTFQma6cPCwwEAACXr;TV-14;22 min;5;Gregory S. Malins;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,171178344;0;0;0;0;9,2;1;0;0,085191083;1;0;0,246019108;0,096735669;0,189092357;0;0,101114650;0;23,9
10/12/1998;Gary Halvorson;9;"Joey lets himself look bad in order to explain away various discoveries that could expose Monica's and Chandler's relationship: underwear in Monica's sofa; a lady's razor in his shower; candlelight and videotape; a nude polaroid. He threatens to tell everyone the truth unless Chandler and Monica can come up with a story that makes him look good. They don't come through, so Joey creates a new lie: he slept with Monica in London and she's been after him ever since. Phoebe takes a literature class; Rachel decides to come with her, but doesn't bother to read the books. After Rachel steals her ideas in the first class, Phoebe feeds Rachel misinformation about the second book. Ross has a problem with rage after someone at work steals his Thanksgiving-leftovers sandwich. After scaring his co-workers, yelling at his boss, and getting upset at a psychiatrist, he gets put on tranquilizers.";The One with Ross's Sandwich;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSsA89YKXCPQEAACcy;TV-14;22 min;5;Ted Cohen & Andrew Reich;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,084564860;0;0;0;0;9,1;0;0;0,176518883;0;0;0,108784893;0,176108374;0,167487685;0;0,178160920;0;23
